listing_id,id,date,reviewer_id,reviewer_name,comments,language,polarity
967017710418675041,1028675748946512131,2023-11-20,46539512,Ming,"The place is conveniently located a   min walk from Shin Okubo, and nearby stores such as Lawson and Donki are on the same street opposite which makes shopping very convenient.",en,0.0
975620752022313454,1053986123283996080,2023-12-25,204943022,Chris,Good way to meet locals and foreigners. The host was very nice and accommodating.,en,0.7178
975654245036347427,982975349753897888,2023-09-18,362139620,Jessica,Nice place and host!,en,0.4753
975654245036347427,1007604890231670618,2023-10-22,540145999,Stephen,The place is quite yet close to the temple. Amazing area. Highly recommended,en,0.7089
975654245036347427,1016339890278128736,2023-11-03,514278651,Surunchana,Pipi’s place was a great masionette. It’s only   mins to Asakusa station and Sensoji  temple. Lawson stays near the place only   mins walked. Place is clean and look like in picture. Pipi is very helpful host and friendly.,en,0.9392
975654245036347427,1026443372549326947,2023-11-17,9157628,Leanne,"Love Pipi’s maisonette! <br/>Located in a peaceful and very clean residential place. A place like home while we are here. Great location can easily find food around. Place is exactly as shown on photos, very clean and well maintained. Everything is new! Pipi is very helpful and responded immediately whenever I have queries or need help. <br/>Pipi provided check in guide and instructions on using its home appliances that is very helpful. <br/>Everything is perfect! I highly recommend Pipi’s place!",en,0.9908
975676597056886434,982961257918636435,2023-09-18,103934413,Mickey,"Spent the night a few centimeters from the air conditioner vent, The next day my knees hurt and I couldn't walk, There shouldn't be so many people living in such a small space",en,-0.5267
975676597056886434,1012736071173704957,2023-10-29,128020874,Tomas,"i place very peaceful , thank you.",en,0.7408
975676597056886434,1018490274402244610,2023-11-06,420659090,Johan,Yu and his friend Ken are really nice hosts! They took really good care of us and came with tips for our vacation. The  place is central in Tokyo so it is easy to get around! Would definitely recommend!,en,0.9691
975718229597571696,1014833031612977390,2023-11-01,478671303,Jia,Great place and location. Very responsive host too. :),en,0.8718
975718229597571696,1025045743382711849,2023-11-15,505609237,Margarita Ellinor,The place is new and it has a nice modern feel to it. Though it takes a couple of stops to reach the common destinations in Tokyo. The location is ideal if you have a transpo pass for the duration of your stay.,en,0.6908
975718229597571696,1041688254469200635,2023-12-08,29928132,Sally,"Great location, quiet and safe, but my first night was a nightmare. There were long hair on the floor, couch and everywhere, short hair in the bed and between the sheets. There was a chunk of soft brown stain on the toilet seat, and dusty on the bedside. I arrived in the late afternoon and they couldn't get me another room, so I had to sleep in such condition that night. They sent someone to change the sheets and clean the room next day.  They only provided one roll of toilet paper for your entire stay, so better bring your own if you stay for more than   days.",en,0.9211
973182126991094013,1025007772653387767,2023-11-15,93027570,Devanshu,"Very nice location, walking distance to Shibuya station and all attractions. many stores restaurants nearby. Room has all amenities. We stayed in two rooms   and  . Rooms were a bit small but all amenities were very nice.   on the   floor was lovely Japanese tatami room. host was very responsive and allowed us early check in for a small fee.",en,0.9515
967427733084519126,1016348675246319904,2023-11-03,408280521,Marcus,"super kind host. very quick to respond, i enjoyed my stay! would definitely stay there again, or another airbnb by this host. close to train/transit, was very clean.",en,0.9484
967559247513275391,1003322421480555450,2023-10-16,400218669,Michael,Good location. Great host.,en,0.7906
967559247513275391,1014886122617483174,2023-11-01,36216001,Tony,Sia was responsive and kind! Her home is in such a nice conveniant area.,en,0.8398
967559247513275391,1024347858905011209,2023-11-14,216165379,Evie,"The apartment was exactly as described, it was easy to check-in and had everything we needed. The location was absolutely phenomenal as it was a   minute walk from the train station and there were so many things to do and restaurants all around. <br/>Host was so lovely and helpful, super accomodating and responsive! I would definitely recommend this place for a short stay in Tokyo!",en,0.972
967623284256896671,1022081173933662256,2023-11-10,100040516,Colin,Located in a convenient location with easy access to a few train lines. Host is very responsive and addressed questions we had during our stay.,en,0.6901
967623284256896671,1033695906834713007,2023-11-27,46614414,Jaemin,good place to go,en,0.4404
967680218925152251,1035118065113272072,2023-11-28,437087138,Robert,Location is about a  -  min walk from multiple train stations. The unit is nicely kept and well maintained. The host is very friendly and super responsive to any questions you may have. Definitely would recommend this airbnb to friends coming to Japan!,en,0.9711
967680218925152251,1040215282488393508,2023-12-06,302089418,Leonard,"So comfy and clean, its really near the nishi-shinjuku station (  min by walk).",en,0.4522
967680218925152251,1045313333264988621,2023-12-13,11306324,Edwan,Awesome place and friendly owner. Place will take   walk from the train station. And you feel like local because its local suburban area. thanks to Kayoko for hosting us. Domo aligato. All the very best,en,0.9531
973323050063403966,990905102133428586,2023-09-29,154801057,Gaute,"Small apartment, but with everything you can ask for. Easy access to the area and to the subway, making it excellent for anyone visiting. I highly recommend it!",en,0.931
973323050063403966,1001828838543528155,2023-10-14,541168499,Raad,It’s nice place and great location,en,0.7845
975725098934422628,1025775318283016415,2023-11-16,221953772,Simon,Very clean place and very close to   stations which was really helpful to get around.,en,0.7258
975725098934422628,1030767257245738256,2023-11-22,155194711,Josiah,"Good Airbnb perfect for   people, short walk to the train station, and food places and a nice area",en,0.8555
980208240254053080,1006853057791951912,2023-10-21,150713324,M,Cozy place. Responsive and nice landlord. Good location. Enjoyed my stay here!,en,0.8955
975725098934422628,1034410890422225803,2023-11-28,156017186,Wing Kai,A nice and convenient place to stay with.,en,0.4215
973323050063403966,1004029106542364734,2023-10-17,89587207,Clare,We had a lovely stay at Sua's place! It was tidy and had everything we needed. The neighborhood was so peaceful and the Lawson's next door was a huge plus for late night snacks. Sua was quick to respond and always friendly! Would recommend this place to anyone looking for a peaceful stay.,en,0.9666
973323050063403966,1017724078527704263,2023-11-05,187823980,Halim,"Suas place was definitely nice clean and a great location! Had all the amenities that I needed, and the restroom was clean and spacious with a bath tub. Would definitely stay here again if I can come visit Japan some other time.",en,0.9516
973323050063403966,1025794468390732669,2023-11-16,36593904,Gemma,"The apartment was perfect for our stay in Tokyo with our toddler and baby. Very close to Higashi Shinjuku station with supermarket and restaurants close by. A lot quieter than central Shinjuku, but very close by and very walkable. Although the apartment is listed as sleeping four people, it is compact as is most Tokyo accommodation and so it would probably be a struggle for four adults, but it was perfect for us. We wouldn’t hesitate to stay here again on our next trip to Tokyo.",en,0.4215
